type,x,y,z
point,-6.91323,0.281571,-2.4355
point,-1.64182,0.691648,-0.224019
point,-1.63522,0.693945,-0.224454
point,-1.36664,0.685427,-0.358891
point,-1.43188,0.688589,-0.36321
point,-1.72237,0.713573,-0.383509
point,-3.74526,0.911783,0.220848
point,-3.93177,0.905659,0.0204414
point,-3.74763,0.902109,-0.034678
point,-0.130932,0.324922,-0.00810689
point,-8.32416,-5.40814,1.3394
point,-8.38788,-5.44934,1.36479
point,-8.98836,-5.53207,2.80049
point,-4.42999,-2.92414,-0.469593
point,-12.2583,-7.57585,4.11253
point,-9.78154,-5.93596,3.26006
point,-12.1844,-7.50354,4.08084
point,-1.11123,-0.409657,-0.24766
point,-4.5479,-2.73094,0.682658
point,-7.9852,-4.27046,2.71989
point,-9.48865,-5.16273,3.24675
point,-10.6292,-5.84864,3.65284
point,-7.74352,-4.25568,2.03898
point,-8.92373,-4.81818,3.0487
point,-7.46779,-4.06867,1.94603
point,-7.50547,-4.08857,1.96863
point,-1.90618,-0.850285,-0.29749
point,-3.59629,-1.99496,-0.389599
point,-7.5708,-3.83821,1.23756
point,-7.61533,-3.86066,1.25801
point,-4.22636,-2.13373,-0.260556
point,-8.16887,-4.17211,1.34158
point,-6.51321,-3.53483,-0.299346
point,-2.72122,-1.21525,-0.573487
point,-8.8331,-5.73184,-4.54513
point,-4.61436,-2.78404,-2.54175
point,-3.65513,-1.54684,-0.0366792
point,-7.00238,-2.18604,3.10461
point,-7.17317,-2.24683,3.17814
point,-7.16284,-2.23664,3.17142
point,-6.09124,-1.75218,2.93785
point,-6.16489,-1.77487,2.97125
point,-6.77867,-2.00648,3.27074
point,-9.18277,-4.49384,-3.07127
point,-2.74065,-0.788098,-0.521661
point,-3.37103,-1.08667,-0.592262
point,-6.67587,-1.8076,2.75535
point,-0.0274865,0.507408,-0.293323
point,-6.03653,-1.59705,1.88392
point,-6.29649,-1.6851,1.96542
point,-2.64645,-0.69616,-0.681522
point,-6.09543,-1.43018,2.6427
point,-6.66263,-1.61094,2.89213
point,-6.53689,-1.55535,2.87525
point,-6.69523,-1.60166,2.94293
point,-6.68268,-1.58664,2.93368
point,-3.68023,-1.01314,-0.225307
point,-3.69853,-1.0195,-0.219325
point,-3.69275,-1.01172,-0.22672
point,-3.71103,-1.01804,-0.220728
point,-0.566671,0.262226,-0.441272
point,-2.75001,-0.730573,-1.04036
point,-3.21186,-0.758208,-0.419986
point,-3.22747,-0.763357,-0.415559
point,-3.65795,-0.935471,-0.444949
point,-0.105676,0.503854,-0.356789
point,-4.52238,-0.785916,0.14519
point,-4.94489,-0.913862,0.176475
point,-3.59408,-0.51016,-0.0803985
point,-3.88309,-0.598094,-0.0705035
point,-3.81924,-0.575954,-0.0758369
point,-4.18618,-0.687458,-0.0639662
point,-6.31279,-1.87647,-2.56006
point,-3.57528,-0.460015,-0.123023
point,-3.87784,-0.551268,-0.112351
point,-4.17159,-0.63198,-0.112842
point,-4.18425,-0.63428,-0.106021
point,-4.79754,-0.685143,0.524478
point,-4.80909,-0.686655,0.53346
point,-0.395457,0.413163,-0.560373
point,-5.07,-0.559308,0.917925
point,-4.89669,-0.515906,0.878483
point,-5.3308,-0.615859,0.968838
point,-4.36081,-0.399703,0.459925
point,-4.64929,-0.466426,0.501936
point,-4.62882,-0.458741,0.494676
point,-4.99454,-0.543222,0.547148
point,-5.00691,-0.249738,1.86807
point,-5.35182,-0.310366,2.00236
point,-2.47297,-0.168909,-0.879021
point,-2.45673,-0.317514,-1.5582
point,-4.3283,-0.358128,0.412168
point,-4.59619,-0.420972,0.453263
point,-4.58783,-0.413363,0.443426
point,-2.66567,-0.308085,-1.40623
point,-0.213156,0.521263,-0.443578
point,-4.67678,-0.239237,0.959112
point,-4.8805,-0.273762,1.00351
point,-5.25053,-0.342143,1.09
point,-4.87843,-0.265968,1.00095
point,-5.24791,-0.333729,1.08716
point,-0.391993,0.470869,-0.521856
point,-5.27519,-0.232366,1.51968
point,-5.27073,-0.223777,1.5159
point,-0.0934926,0.570774,-0.390696
point,-5.07749,-0.135449,1.65023
point,-4.93393,-0.201344,1.06954
point,-5.24188,-0.181694,1.48751
point,-4.93132,-0.193495,1.06679
point,-4.89022,-0.119364,1.378
point,-4.89643,-0.11884,1.38701
point,-3.71247,-0.556009,-2.01611
point,-3.65021,-0.359052,-1.25557
point,-5.20004,-0.115207,1.44848
point,-4.85456,-0.0576468,1.34252
point,-5.19561,-0.106911,1.44483
point,-0.497191,0.471254,-0.562015
point,-4.97751,-0.00552795,1.36017
point,-4.77936,0.0850525,1.27252
point,-4.93657,0.070298,1.319
point,-4.66195,0.117775,0.92753
point,-4.82305,0.102312,0.961561
point,-4.14489,0.0905671,0.243797
point,-4.36354,0.0638362,0.263083
point,-0.250218,0.584233,-0.436201
point,-4.00282,0.0941194,-0.122753
point,-4.00553,0.0997217,-0.123999
point,-4.5646,0.283922,1.15197
point,-4.56925,0.284861,1.1598
point,-4.56158,0.290668,1.14916
point,-7.27374,0.200683,2.40932
point,-1.13639,0.422834,-0.806521
point,-4.73804,0.378612,1.11053
point,-4.48467,0.397047,1.05677
point,-2.25568,0.276916,-0.88873
point,-4.38023,0.357635,0.752943
point,-4.86297,0.402296,1.13936
point,-3.43379,0.0674177,-1.65
point,-4.80384,-0.118739,-2.15543
point,-3.84624,0.464236,0.192064
point,-4.02766,0.454204,0.210667
point,-4.03235,0.455102,0.216967
point,-3.84653,0.469658,0.190747
point,-4.0277,0.459872,0.20927
point,-4.225,0.446857,0.233198
point,-1.83993,0.369677,-1.01768
point,-3.84656,0.491453,0.20019
point,-4.11765,0.588099,0.58596
point,-4.27794,0.58195,0.619845
point,-4.27221,0.586756,0.611127
point,-4.27608,0.58786,0.617887
point,-3.93523,0.581821,0.295103
point,-4.11364,0.577024,0.317396
point,-4.32795,0.717738,1.10276
point,-4.331,0.718939,1.10965
point,-4.10872,0.581662,0.309481
point,-3.00274,0.349316,-1.30333
point,-3.10535,0.342516,-1.34031
point,-4.09912,0.745765,0.872649
point,-4.12962,0.70173,0.624168
point,-4.13309,0.702872,0.630644
point,-4.12782,0.7073,0.622262
point,-4.27879,0.705427,0.655671
point,-4.2494,0.843388,0.912527
point,-4.07697,0.844457,0.873367
point,-3.92741,0.752423,0.273937
point,-3.92644,0.757686,0.272468
point,-3.90562,0.81795,0.525431
point,-3.77295,0.729242,0.0218778
point,-9.29869,-6.4205,3.11034
point,-13.8132,-9.72879,4.70905
point,-13.7854,-9.69358,4.6953
point,-9.97841,-6.68315,3.45094
point,-10.3635,-5.86987,4.95335
point,-7.18955,-2.22184,8.11682
point,-10.1525,-6.57544,3.51711
point,-2.52761,-1.64332,-0.512147
point,-6.90612,-4.10826,2.44574
point,-1.49621,-0.728034,-0.261256
point,-2.65768,-1.60765,-0.33727
point,-9.11452,-5.51193,3.04469
point,-6.89107,-4.32209,1.09934
point,-12.5963,-8.29219,2.06145
point,30.7376,132.248,-415.748
point,-6.11253,19.1705,-263.311
point,-8.7626,-4.74289,2.99057
point,-8.31905,-4.6227,2.20252
point,-7.53813,-3.99435,2.581
point,-9.32933,-5.23378,2.46623
point,-1.862,-0.907898,-0.58372
point,-20.1185,4.40259,-24.7074
point,0.335423,0.665617,-0.19973
point,-1.45793,-0.588264,-0.513763
point,-1.29279,-0.4715,-0.480201
point,-0.145982,-4.90245,-73.3864
point,-2.70917,-1.35491,-0.640242
point,-4.0145,-2.22369,-0.846723
point,-5.12366,-2.44716,0.828413
point,-5.9658,-2.93593,0.982881
point,-5.94979,-2.91735,0.966994
point,-6.71507,-3.36148,1.10959
point,0.41252,0.734118,-0.168462
point,0.368338,0.698782,-0.204545
point,0.367512,0.698438,-0.204935
point,-0.0940218,0.390378,-0.416239
point,0.329493,0.697672,-0.188914
point,-2.53281,-1.03353,-1.12729
point,-3.89673,-1.54919,-0.386163
point,-6.67236,-2.18019,2.84909
point,-18.9204,5.11708,36.5009
point,-1.48873,-0.364582,-0.762761
point,-1.79828,-0.542737,-0.860137
point,0.355274,0.713737,-0.201597
point,-5.72042,-2.13094,0.732271
point,-5.05157,13.9053,46.8452
point,-6.20395,-1.91314,2.63507
point,0.0577275,0.564514,-0.268716
point,-6.74229,-2.0436,2.44982
point,140.244,83.1381,72.8806
point,-6.55194,-2.02999,2.0462
point,0.0104037,0.549903,-0.275901
point,-3.96275,-1.38471,-0.649867
point,-3.94673,-1.3738,-0.65218
point,-3.9858,-1.38819,-0.653714
point,-4.64616,-1.70534,-0.731059
point,-3.85125,-1.45433,-1.41546
point,-6.21082,-1.71489,1.88572
point,-5.63406,-1.45869,1.70539
point,-21.0259,4.45392,30.4838
point,-5.70439,-1.47195,1.78043
point,-6.28145,-1.68211,1.96232
point,-20.7558,4.90578,31.0967
point,-6.31941,-1.50044,2.73735
point,-6.51422,-1.56072,2.81688
point,-3.84931,-1.09134,-0.212755
point,-4.28586,-1.27866,-0.229139
point,-4.30478,-1.28515,-0.22216
point,-4.13782,-1.20809,-0.216071
point,-2.9818,-0.804222,-0.686905
point,-3.88524,-1.10164,-0.404109
point,-4.29415,-1.27793,-0.425772
point,-1.34668,-0.0790134,-0.6554
point,-3.36307,-0.826638,-0.420138
point,-3.5413,-0.897529,-0.430978
point,-3.91011,-1.04862,-0.458906
point,-4.66483,-0.932618,0.503365
point,-5.20327,-0.964431,1.2241
point,-5.28076,-1.05948,0.722648
point,-4.32938,-0.681521,-0.0993856
point,-4.89628,-0.712555,0.546851
point,-4.80136,-0.656986,0.571472
point,-5.24141,-0.777209,0.633539
point,-1.40163,0.0231318,-1.09818
point,-4.98968,-0.542629,0.904786
point,-5.37767,-0.636829,0.98172
point,-4.98897,-0.534525,0.902397
point,-5.37657,-0.628073,0.979096
point,-5.52817,-0.440793,1.61099
point,-0.420011,0.47196,-0.57726
point,-5.51748,-0.431961,1.59692
point,-5.15598,-0.355159,1.50521
point,-5.19911,-0.277188,1.93311
point,-4.92893,-0.501045,0.486296
point,-4.93793,-0.501531,0.494968
point,-4.92997,-0.493479,0.484414
point,-4.92651,-0.283346,1.01422
point,-4.92524,-0.275526,1.01169
point,-4.59112,-0.911329,-2.49541
point,-4.75887,-0.172122,1.03244
point,-5.65175,-1.26221,-2.98099
point,-17.4,14.1084,22.1634
point,-16.9067,14.2146,21.3027
point,-4.92708,-0.122969,1.38631
point,-5.08108,-0.15148,1.43787
point,-5.4365,-0.21153,1.54127
point,-5.07221,-0.143992,1.42536
point,-5.42672,-0.203511,1.52787
point,-5.43207,-0.202694,1.53736
point,-2.36439,-0.00551986,-0.922855
point,-2.52104,-0.0473843,-0.966039
point,-0.0670842,0.638815,-0.394725
point,-5.39598,-0.142313,1.50086
point,-5.7749,-0.202313,1.60944
point,-5.39159,-0.133654,1.49703
point,0.11085,0.704393,-0.310876
point,-3.90624,-0.203524,-0.811252
point,-5.13388,-0.823032,-2.65161
point,-4.83937,0.0826109,1.28392
point,-4.84399,0.0834982,1.29225
point,0.0187391,0.687422,-0.347204
point,-4.83648,0.090065,1.28083
point,-16.5686,14.35,22.5461
point,-4.71094,0.111202,0.938422
point,-4.44433,0.0454834,0.271888
point,-4.67694,0.0132091,0.289794
point,-4.67731,0.0201042,0.288075
point,-4.11822,0.0770621,-0.122235
point,-4.12082,0.0828849,-0.123596
point,-4.62167,0.281313,1.16384
point,-4.62575,0.282307,1.17162
point,-4.76355,0.271588,1.20528
point,-6.32657,-0.857194,-3.03149
point,-4.4349,0.309656,0.836384
point,-4.67275,0.286407,0.886159
point,-4.8446,0.272544,0.918667
point,-4.81585,0.303687,0.874631
point,-4.60856,0.396811,1.17298
point,-4.63006,0.403407,1.21854
point,-4.61304,0.387482,1.08089
point,-4.78824,0.376432,1.12105
point,-4.40941,0.364815,0.794794
point,-4.40155,0.436485,1.0242
point,-4.13562,0.4364,0.803744
point,-4.54427,0.428852,1.05656
point,-4.50182,0.420627,0.242603
point,-4.50609,0.421649,0.249541
point,-4.28503,0.444076,0.228126
point,-4.50552,0.428007,0.247873
point,-4.50975,0.429037,0.254813
point,-4.06312,0.061214,-1.85599
point,-0.450304,0.640753,-0.514557
point,-4.35892,0.580122,0.631422
point,-4.35751,0.586162,0.629441
point,-4.35327,0.567681,0.33369
point,-4.31242,0.690075,0.9102
point,-4.50005,0.686094,0.953749
point,-4.51893,0.720693,1.14736
point,-4.52141,0.721937,1.15437
point,-4.49468,0.690963,0.944264
point,-4.49758,0.692184,0.951267
point,-4.30457,0.747154,0.916175
point,-4.48853,0.74542,0.959204
point,-9.03645,-6.23677,3.03529
point,-10.7065,-7.46461,3.58154
point,-7.95336,-5.42944,2.68434
point,-8.89576,-6.12057,2.99492
point,-9.14861,-6.27613,3.14629
point,-8.18961,-6.06777,0.809631
point,-8.80342,-5.84432,3.06273
point,-10.1911,-6.83206,3.5327
point,-5.35111,-4.48246,-2.22773
point,-5.2197,-4.35084,-2.18185
point,-9.28607,-5.97766,3.22876
point,-4.46912,-3.58662,-1.84256
point,-4.39587,-3.52898,-1.88452
point,-3.55451,-2.75301,-1.70112
point,-14.2906,-12.1631,-6.36803
point,-4.53818,-3.63289,-2.28065
point,-3.35595,-2.51696,-1.52973
point,-3.27395,-2.43806,-1.50095
point,-8.32382,-4.99149,2.79409
point,-7.48434,-4.76197,1.21219
point,-8.76498,-4.75143,2.99713
point,-7.19263,-3.80076,2.47487
point,-8.73093,-4.71322,2.98037
point,-6.44428,-3.46435,1.72425
point,0.525609,0.830519,-0.141886
point,0.476106,0.800311,-0.157974
point,-0.199555,0.424516,-0.364506
point,-0.238359,0.40346,-0.376552
point,-4.5935,-1.36362,1.01915
point,-3.73407,-1.32999,-0.594172
point,-0.470228,0.295454,-0.432407
point,-0.620101,0.232465,-0.478098
point,-4.45631,-1.53681,-0.392242
point,-5.40301,-2.07656,-0.825062
point,-9.00135,-3.85008,-1.2515
point,-5.59696,-1.49035,1.71271
point,-2.88418,-0.736985,-0.290939
point,-5.8766,-1.59273,1.79114
point,-5.44431,-1.33164,1.7164
point,-5.94427,-1.51473,1.8685
point,-4.24327,-1.26256,-0.224786
point,-4.77487,-1.50122,-0.230098
point,-4.28815,-1.27884,-0.210809
point,-5.57055,-1.37325,1.75189
point,-4.76565,-1.49005,-0.239929
point,-4.13066,-1.20582,-0.211533
point,-5.92276,-1.72657,0.878617
point,-3.58174,-0.962448,-0.381908
point,-6.92726,-2.78387,-2.25501
point,-3.42212,-0.847236,-0.421159
point,-3.8372,-1.02275,-0.455224
point,-3.77356,-0.990877,-0.447222
point,-3.8568,-1.02373,-0.458073
point,-4.36471,-1.24095,-0.495252
point,-5.18482,-1.24837,0.703613
point,-5.2418,-1.12578,1.31774
point,-5.45827,-1.19603,1.36761
point,-4.90682,-0.941722,0.675615
point,0.234703,0.719101,-0.326927
point,-3.3618,-0.644996,-0.77815
point,-3.78711,-0.806604,-0.850878
point,0.0766454,0.684313,-0.307857
point,-3.76518,-0.504882,-0.0998509
point,-4.057,-0.595192,-0.101249
point,-4.38525,-0.699723,-0.0982809
point,-0.199408,0.54625,-0.547177
point,0.450833,0.840101,-0.20452
point,-0.0413936,0.663632,-0.33639
point,-4.72106,-0.473834,0.85484
point,-5.05393,-0.559202,0.917017
point,-4.72058,-0.466051,0.852475
point,-5.05282,-0.550786,0.914398
point,-4.47038,-0.410416,0.511217
point,-5.00414,-0.32505,1.45614
point,-5.21086,-0.372816,1.52157
point,-5.01895,-0.236964,1.86693
point,-5.20095,-0.364354,1.50816
point,-5.52741,-0.435059,1.60098
point,-4.41522,-0.372743,0.438371
point,-4.68536,-0.440753,0.470135
point,-4.66282,-0.432064,0.462988
point,-4.99579,-0.515813,0.501411
point,0.165621,0.747638,-0.337835
point,-4.66492,-0.230232,0.962514
point,-4.93358,-0.287509,1.01919
point,-4.66362,-0.22266,0.959969
point,-4.93168,-0.279447,1.01642
point,-4.7443,-0.0910475,1.34737
point,-4.93245,-0.124263,1.38838
point,-4.93727,-0.123521,1.39709
point,-4.94207,-0.122774,1.4058
point,-4.68147,-0.0693799,1.32337
point,-4.9337,-0.115404,1.39354
point,-3.569,-0.514405,-2.06928
point,-4.42463,0.0247817,1.23585
point,-4.66111,-0.0162129,1.30076
point,-4.79986,-0.0371066,1.33554
point,-3.6469,-0.183173,-0.609985
point,-4.44691,-0.158076,0.360113
point,-4.67309,-0.202273,0.378969
point,-2.61335,-0.147686,-1.62305
point,-2.84608,-0.220804,-1.73109
point,-3.11203,-0.304352,-1.85456
point,-4.63186,0.0583879,1.26891
point,-2.9771,0.020221,-0.677572
point,-1.78175,0.167104,-1.21338
point,-3.17817,-0.026824,-0.710189
point,-5.2415,-0.516929,-1.03066
point,-4.65489,0.109472,1.23698
point,-4.659,0.110355,1.24497
point,-4.02129,0.119508,0.239894
point,-4.2325,0.0864751,0.253845
point,-4.16403,0.0776648,-0.127597
point,-4.38589,0.316835,1.10886
point,-4.57852,0.294367,1.1578
point,-4.40778,0.277261,0.812581
point,-4.40601,0.283872,0.810239
point,-4.32457,0.413703,1.01525
point,-4.50902,0.39549,1.05928
point,-4.3634,0.356402,0.73965
point,-4.32223,0.420073,1.01263
point,-4.50614,0.402139,1.05646
point,-4.09699,0.434753,0.805354
point,-4.36396,0.448938,1.06913
point,-4.2578,0.421204,0.834439
point,-4.3128,0.445428,1.00219
point,-4.49456,0.428594,1.04524
point,-4.51762,0.437518,1.10326
point,-4.3583,0.602911,1.15003
point,-4.50716,0.594008,1.18989
point,-4.49807,0.596949,1.18324
point,-4.66734,0.586849,1.22818
point,-3.78649,0.485349,0.196592
point,-4.09228,0.457393,0.212346
point,-4.09551,0.458359,0.218749
point,-4.09205,0.463242,0.210776
point,-4.09526,0.464213,0.217172
point,-1.8052,-1.84094,-0.704238
point,0.179515,0.284473,-0.404727
point,-1.29623,-1.20062,-1.06289
point,-2.12496,-1.87022,-1.03907
point,0.0448333,0.220156,-0.434314
point,0.0812299,0.278088,-0.421312
point,-1.19105,-0.661702,-0.40804
point,-0.983155,-0.487484,-0.372211
point,-0.108875,0.301508,-0.117114
point,-0.706349,-0.158192,-0.142974
point,-1.35964,-0.848288,-0.890757
point,-1.60142,-1.0488,-0.967234
point,-2.74571,-1.99265,-1.3276
point,0.593212,0.861818,-0.040913
point,0.680481,0.922709,-0.0545076
point,-2.54111,-1.71359,-1.43269
point,-0.68195,-0.0350019,-0.145473
point,0.00519617,0.454804,-0.114028
point,-0.946993,-0.201311,-0.204709
point,-0.621447,0.0251296,-0.1815
point,0.609619,0.875987,-0.0867319
point,-2.08936,-1.00719,-0.647325
point,-1.69223,-0.729956,-0.567393
point,-1.6577,-1.63394,-0.638613
point,0.341172,0.726313,-0.230512
point,0.34434,0.729177,-0.229557
point,-4.45173,-1.07345,2.51891
point,-3.99275,-1.67003,-1.50151
point,-6.72601,-2.10593,2.09317
point,-2.79954,-0.838525,-0.489109
point,-1.97882,-0.416511,-0.393556
point,-5.19168,-2.49209,-2.60156
point,0.443617,0.807957,-0.192599
point,-4.09348,-1.66573,-1.54355
point,-5.44218,-1.3459,2.27333
point,-5.58668,-1.39938,2.33204
point,-3.7606,-1.24295,-0.622946
point,-1.56602,-0.156999,-0.363878
point,-0.550614,0.345239,-0.242266
point,-6.49533,-1.83644,1.96686
point,-0.260744,0.439449,-0.396718
point,-2.16535,-0.39033,-0.247208
point,0.330922,0.742286,-0.281154
point,0.293186,0.720944,-0.296289
point,0.362132,0.760604,-0.267822
point,-3.3256,-0.489483,1.26972
point,-3.37824,-0.900783,-0.330843
point,-3.10587,-0.748473,-0.187446
point,-4.47217,-1.36112,-0.213695
point,-3.25944,-0.780251,-0.21199
point,-6.20443,-2.07569,-0.315691
point,-3.37568,-0.828088,-0.2165
point,-5.91751,-1.62669,0.716686
point,-4.35204,-1.01067,0.536131
point,-5.11984,-1.59035,-0.563682
point,-5.13602,-1.58769,-0.566664
point,0.575574,0.891514,-0.211336
point,-3.87994,-0.760247,0.538973
point,-4.27955,-0.781759,1.09612
point,-4.36205,-0.538045,0.309085
point,-3.91446,-0.306651,0.339649
point,-4.09911,-0.614459,-0.101189
point,0.67285,0.957828,-0.153849
point,-4.22017,-0.64808,-0.107037
point,-4.10908,-0.610467,-0.102817
point,-3.45261,-0.508295,-0.901842
point,-4.19471,-0.77595,-1.03699
point,-0.0582539,0.710607,-0.300741
point,-0.0894285,0.700347,-0.30872
point,-4.1307,-0.315041,0.75242
point,-4.64473,-0.452912,0.842239
point,-4.64984,-0.452577,0.850572
point,-4.13364,-0.30739,0.757544
point,-4.64884,-0.444697,0.848037
point,0.240885,0.787124,-0.365614
point,0.566234,0.923348,-0.164686
point,-4.47828,-0.413654,0.513354
point,-3.57773,-0.0572434,0.893264
point,-5.97967,-0.815499,0.679226
point,-4.28106,-0.226254,1.04713
point,-4.39923,-0.188875,1.2978
point,-4.40301,-0.18818,1.30571
point,-4.39278,-0.180397,1.29355
point,-4.3965,-0.179687,1.30144
point,-4.45609,-0.384131,0.442576
point,-3.47755,-0.420266,-1.20824
point,-4.15335,-0.114934,0.863433
point,-4.14966,-0.107456,0.860563
point,-0.941957,0.351059,-0.929142
point,-4.55218,-0.585814,-0.892985
point,-0.723564,0.468059,-0.797549
point,-0.849895,0.424144,-0.85631
point,-3.68262,0.119485,1.07
point,-3.68604,0.120113,1.07675
point,-3.68946,0.120742,1.08351
point,-4.2546,0.00967763,1.22099
point,-3.65892,0.176214,1.04492
point,-3.51979,0.150242,0.747216
point,-4.50228,-0.528405,-1.50282
point,-3.66283,-0.168952,-0.770375
point,-3.49808,0.192973,0.699973
point,-3.63372,0.232037,1.01991
point,-4.59704,-0.541104,-1.746
point,-3.60541,0.279161,0.985226
point,-4.09021,0.200906,1.10037
point,-4.0918,0.202022,1.10706
point,-3.3511,0.241578,0.192761
point,-2.89718,0.329886,0.167702
point,-3.35156,0.246829,0.191354
point,-3.35248,0.247855,0.196942
point,-3.90401,0.148616,0.232327
point,-3.13496,0.481346,0.822024
point,-3.52477,0.430726,0.909588
point,-3.04309,0.469926,0.57169
point,-3.04488,0.470729,0.576936
point,0.421673,0.582691,0.02749
point,-1.37212,-1.39026,-0.337715
point,-0.364736,-0.397158,-0.585176
point,0.620929,0.825002,0.0159344
point,0.219485,0.489946,0.143577
point,0.231847,0.500655,0.140851
point,-0.620621,-0.159688,0.0615856
point,-2.858,-2.45827,-1.42175
point,-2.63317,-2.2435,-1.34292
point,-0.546555,-0.151031,-0.14291
point,-0.687865,-0.453135,-0.797883
point,0.410708,0.720876,0.0875847
point,0.422716,0.7285,0.0844099
point,-0.269685,0.245209,0.311375
point,0.427129,0.73267,0.0825887
point,-5.15003,-4.40499,-2.64861
point,0.492717,0.786666,0.0606026
point,-1.76821,-1.13531,-0.503824
point,-1.54336,-0.949706,-0.466947
point,0.795762,0.99075,-0.0633312
point,-0.533111,-0.204841,-0.697216
point,-3.99363,-2.91253,-1.98714
point,0.482527,0.77538,-0.103198
point,-0.0692496,0.489685,0.237961
point,-0.101515,0.47147,0.247974
point,-0.937203,-0.188602,-0.207976
point,-1.17807,-0.315375,-0.167991
point,-1.86817,-0.876342,-0.588415
point,-1.52485,-0.605006,-0.539226
point,-1.55059,-0.568176,-0.363385
point,-1.40316,-0.517956,-0.523612
point,-1.26501,-0.375507,-0.332104
point,-1.51043,-0.530693,-0.478989
point,-1.25752,-0.176895,-0.193317
point,-0.860389,0.0528379,-0.172697
point,-1.25784,-0.174981,-0.19371
point,-0.850732,0.0601338,-0.172551
point,-0.606578,0.0820616,-0.584282
point,-8.97375,-3.06,2.86917
point,-8.5821,-2.88843,2.74953
point,-13.3985,-4.89936,4.19457
point,-8.63067,-2.89876,2.64086
point,-2.58021,-0.871813,-1.09809
point,-5.46234,-1.34066,2.28467
point,-2.5957,-0.837197,-1.11126
point,-2.5643,-0.641442,-0.455763
point,-2.073,-0.395748,-0.404586
point,-7.81514,-2.35352,2.33425
point,-11.0293,-3.61643,3.23165
point,-15.5073,-5.37518,4.48489
point,-2.26361,-0.485254,-0.451369
point,-1.8463,-0.277891,-0.406615
point,-1.52316,-0.118465,-0.367668
point,-3.43339,-0.909893,-0.132725
point,-1.84481,-0.175157,-0.153382
point,-2.8222,-0.617535,-0.179996
point,-2.4843,-0.463309,-0.169061
point,-5.27369,-1.90421,-1.12892
point,-3.46163,-1.03316,-0.821393
point,-5.09114,-1.74455,-1.02024
point,0.691573,0.964569,-0.157801
point,-2.2507,-0.320659,-0.335061
point,-6.39844,-1.814,0.786639
point,-6.35112,-1.79394,0.786296
point,-5.46237,-1.20449,1.37012
point,-6.36937,-1.52446,1.57467
point,-3.19671,-0.305821,-0.102509
point,-3.35908,-0.359964,-0.0999875
point,-3.98786,-0.994455,-1.81229
point,-4.27352,-0.66682,-0.110903
point,-4.27791,-0.666551,-0.103489
point,0.81767,1.04044,-0.148388
point,-3.67291,-0.593202,-0.94669
point,-4.49546,-0.89153,-1.10835
point,-4.49048,-0.887841,-1.09938
point,-4.54294,-0.423854,0.823581
point,-5.20121,-0.60493,0.93712
point,-4.53685,-0.414707,0.82015
point,-4.5461,-0.415536,0.829077
point,-5.03731,-0.618242,0.506102
point,0.673791,0.98595,-0.17883
point,-3.95461,-0.281513,0.437159
point,0.721769,1.00561,-0.162432
point,-3.98329,-0.278183,0.458369
point,-4.758,-0.489977,0.543095
point,-4.81889,-0.357442,1.16095
point,-5.57746,-0.730854,0.514536
point,-4.58476,-0.232316,1.34568
point,-5.02787,-0.334687,1.45907
point,-5.36947,-0.412283,1.54596
point,-4.85456,-0.185196,1.86533
point,-5.57678,-0.343501,2.11286
point,-4.09211,-0.284185,0.401297
point,-3.62585,-0.132623,0.388703
point,-4.1598,-0.172451,0.89484
point,-4.09132,-0.264768,0.373987
point,-4.62624,-0.406192,0.418156
point,-4.1067,-0.102704,0.850833
point,-4.49466,-0.193758,0.926556
point,-4.55457,-0.205202,0.932838
point,-5.1473,-0.344278,1.04692
point,-4.54727,-0.19633,0.929035
point,-5.13648,-0.333808,1.04219
point,-8.5997,-2.1323,-2.54771
point,-4.2841,-0.0382738,1.23925
point,-4.85028,-0.159979,1.38677
point,-4.44897,-0.0705428,1.27976
point,-5.15355,-0.221724,1.46244
point,-4.13738,-0.0357359,0.902562
point,-3.92288,-0.0029307,0.780206
point,-4.47859,-0.127308,0.882932
point,-4.54925,-0.123755,0.981602
point,-4.78212,-0.103329,1.34529
point,-4.78707,-0.1027,1.35388
point,-4.2341,0.0184867,1.20887
point,-1.27456,0.276594,-1.11763
point,-3.68442,0.116872,0.776679
point,-3.94448,0.123199,1.11241
point,-3.22298,-0.0663157,-0.584509
point,-4.17529,0.080576,1.16784
point,-0.93769,0.417712,-0.942094
point,-3.28127,-0.0713692,-0.7281
point,-3.72682,-0.30737,-1.31754
point,-3.89843,0.186376,1.08034
point,-4.11842,0.148279,1.1322
point,-3.86478,0.235344,1.01964
point,-3.82682,0.244338,1.00672
point,-4.19534,0.179488,1.09457
point,-4.06261,0.204927,1.08727
point,-4.53244,0.122328,1.20107
kf,-0.284893,0.553625,-0.0676387
kf,-0.223296,0.609213,-0.0122012
kf,-0.151999,0.662735,-0.0134221
kf,-0.0593814,0.699393,-0.0665011
kf,0.0259724,0.69143,-0.165752
kf,0.155241,0.671078,-0.218306
kf,0.329164,0.669391,-0.194717
kf,0.459401,0.757402,-0.151059
kf,-0.362837,10.8847,19.9057
kf,-0.404566,-0.510843,1.2184
kf,1.85799,1.98308,14.2167
kf,0.970548,0.182799,6.73936
